customer_id,orders_placed,products_purchased,amount_spent
9760,8,30,6474.240077972412
2925,5,14,2509.7500343322754
4553,5,8,1449.870018005371
7477,2,5,1429.840015411377
8935,6,19,3799.6000938415527
4699,3,12,2519.7500534057617
7095,6,14,2939.380012512207
3306,4,14,2277.7700233459473
11017,11,36,7692.170169830322
5333,6,16,3069.6900749206543
11693,3,3,659.960018157959
8612,7,21,4749.490085601807
7981,7,20,4197.390068054199
698,8,25,5799.370059967041
8192,10,34,5994.440082550049
4000,6,18,3164.5500564575195
5519,9,34,6151.230144500732
6101,10,29,6371.330129623413
5838,4,16,2829.5700492858887
3347,5,13,2459.8300704956055
6926,5,21,4593.660133361816
12150,3,7,1579.7800254821777
10315,3,7,1379.8700408935547
2117,3,6,1279.9300231933594
11993,4,18,3529.76007270813
7537,5,17,2839.630023956299
687,9,33,7093.080156326294
3435,7,19,4355.6000900268555
5175,8,28,6047.440132141113
8371,2,10,1776.71000289917
10965,8,30,5514.460109710693
1537,8,31,6567.260091781616
4249,13,39,8918.850133895874
5934,2,4,419.9700050354004
11458,5,16,3709.6700897216797
151,4,12,2525.7900466918945
4708,6,17,3979.6700897216797
1580,5,11,2319.6700325012207
5624,12,38,8761.980182647705
900,3,9,2259.7000427246094
7147,1,1,50.0
4711,5,14,3609.6500511169434
1858,4,9,1649.8900413513184
3308,5,10,1315.7300186157227
8501,5,18,3214.57004737854
5795,4,16,3159.560047149658
2591,6,16,4379.680114746094
1688,8,30,5111.410106658936
1912,8,19,4145.610071182251
2617,9,24,3879.250030517578
10836,7,21,3989.5701122283936
6677,7,23,4320.690086364746
8808,8,26,4827.360118865967
10375,9,32,6299.140102386475
908,7,20,3500.640068054199
280,4,11,2839.640037536621
10892,4,8,1769.7900314331055
8888,3,8,1649.7600402832031
10208,4,8,1084.7900085449219
11181,3,6,1504.9100341796875
8313,3,9,1387.8100357055664
12370,6,18,3089.650074005127
4969,7,24,5261.460071563721
9840,3,7,1649.8700408935547
1126,6,24,4454.570083618164
9191,8,23,4979.460063934326
3963,5,19,3249.500045776367
1804,11,32,5607.530126571655
7596,6,9,1399.810043334961
3199,10,37,6828.070140838623
4284,3,7,1619.8600425720215
10455,2,6,1411.760009765625
565,3,11,2124.8400344848633
2439,4,12,3049.5900650024414
3714,8,20,3869.430046081543
5685,5,19,3771.590057373047
6647,1,5,1429.9200286865234
1446,5,14,2679.6600456237793
2800,7,27,5443.480110168457
2642,6,15,2579.7400436401367
12152,2,6,1599.8800430297852
10887,6,17,3487.620038986206
8750,4,10,1809.8400421142578
5459,2,5,1229.9400329589844
11747,6,16,2720.6300525665283
2433,11,28,5623.510078430176
3160,6,18,3474.550079345703
10697,4,14,2939.680061340332
1647,4,13,3009.7200317382812
5867,9,31,6619.340129852295
1964,2,6,739.9200172424316
11814,6,14,2549.6900177001953
10294,5,20,4009.4300804138184
7318,9,26,4669.310092926025
1162,4,17,3779.460048675537
9448,3,10,2169.8200492858887
12203,4,13,2399.7400283813477
11491,6,19,4454.660095214844
8995,8,23,5659.500068664551
9073,9,32,6619.240146636963
5665,8,25,4414.380088806152
5681,3,8,1039.820016860962
4597,7,23,3659.6300678253174
11811,3,12,2379.7800426483154
12407,4,16,3169.6500549316406
6221,8,24,3554.530054092407
3097,3,9,2119.7700576782227
3063,3,11,2679.6100540161133
4230,4,14,2929.620035171509
7662,4,12,1789.8200454711914
192,7,25,4994.430063247681
7794,4,16,3035.6300659179688
6542,7,16,3074.6900749206543
3067,4,12,2729.6300506591797
5897,12,39,8061.12020111084
11936,5,20,5339.3001136779785
6977,9,29,6604.470138549805
2092,8,25,4694.500114440918
4179,3,10,2619.8000679016113
10574,4,12,3539.570022583008
10703,5,17,4109.520069122314
1497,4,10,2409.670066833496
8102,6,18,3410.5200729370117
10343,6,11,2159.8300552368164
6694,5,13,2679.6700592041016
2161,3,8,1674.8900299072266
4516,4,14,2439.6200637817383
11984,7,25,4859.430076599121
4725,9,21,4239.640100479126
11199,6,15,2705.550048828125
2915,4,12,3369.7200622558594
9551,3,10,1819.7900428771973
1260,4,14,2039.7800636291504
1691,3,9,1949.7800369262695
8684,6,19,4229.590106964111
12112,6,17,3134.3500366210938
7242,3,9,2039.8300170898438
11114,6,14,2194.5700492858887
6715,2,8,1129.850009918213
5926,7,16,4004.5000610351562
1966,7,15,3279.56005859375
5969,4,12,2259.7000465393066
1662,5,16,3679.4700660705566
3921,6,19,4002.7201023101807
5716,3,7,1749.7800216674805
7632,6,18,4109.590103149414
9899,4,8,1899.7600555419922
2045,7,16,3501.460039138794
9352,7,23,4731.510118484497
7282,9,24,5364.360107421875
7891,7,14,2899.760078430176
1005,2,3,899.8800201416016
343,5,17,3654.660083770752
6468,6,12,2655.8100624084473
8030,5,12,2039.7200164794922
164,4,13,2594.690044403076
9426,5,22,4113.600093841553
7602,7,21,5129.570110321045
7793,7,17,3419.5400428771973
1120,4,11,2634.790027618408
2997,8,20,3724.5300941467285
2518,4,6,1179.840015411377
10910,5,12,2364.7800521850586
6350,8,24,5329.220073699951
1351,4,15,2605.6200561523438
4991,8,26,5239.520092010498
8342,6,15,3076.7000694274902
9382,6,19,3962.5500526428223
2297,6,15,2709.6200408935547
7031,5,14,2659.6400756835938
2605,7,20,3984.620105743408
11917,4,10,2371.8400382995605
9206,5,14,2899.6200275421143
1168,4,13,2719.8200645446777
11592,2,5,859.9200096130371
7495,4,10,1415.8000373840332
5900,6,18,4129.630107879639
502,9,29,5269.290069580078
3794,5,12,2714.8100414276123
5938,6,24,4840.530107498169
10447,9,29,5969.540119171143
11270,2,6,1129.880012512207
3798,1,4,1099.910026550293
8959,4,16,3369.610097885132
10705,6,17,3376.6300563812256
5513,5,16,2899.660083770752
425,6,18,3017.630043029785
4435,10,28,5613.250110626221
2684,6,21,4239.530086517334
4323,7,21,4016.540044784546
1471,5,11,2289.780055999756
4205,5,13,2779.7500381469727
1308,3,3,469.9600028991699
4460,10,27,6273.410007476807
8950,6,19,3658.660087585449
1086,3,9,2419.810043334961
9127,5,14,3014.780029296875
3241,6,14,2729.7500076293945
10259,3,11,2209.630058288574
7434,8,23,3889.620101928711
10385,4,12,2464.790048599243
9042,4,9,2219.8300590515137
9222,8,18,3879.5200691223145
970,8,23,4479.490047454834
5585,6,23,4444.470073699951
7322,5,12,3099.6700439453125
11454,6,19,3529.5100440979004
3382,3,9,1439.8500175476074
5243,4,8,1429.8000373840332
1854,6,15,2704.4300384521484
4919,3,6,1331.9000205993652
12034,7,21,4149.490036010742
5964,4,19,3819.440071105957
8431,5,14,2309.8100624084473
4485,2,5,909.8600082397461
2934,8,19,3959.5401039123535
4364,6,18,3249.6300354003906
3122,5,17,3379.6100730895996
60,3,10,1859.5700035095215
8784,7,20,3549.590078353882
1741,2,4,1049.8700141906738
6720,5,14,3253.750099182129
3654,1,4,849.8000106811523
3610,6,21,3779.660057067871
5412,4,16,2794.700035095215
7321,6,14,2117.660053253174
4170,5,12,2153.770034790039
9230,5,15,3434.7000465393066
5854,4,12,2234.75004196167
2692,7,20,3419.6000480651855
8418,4,12,2665.6900749206543
7568,4,6,1139.9300231933594
5224,3,10,1889.700050354004
318,4,15,3464.6600952148438
4972,1,4,779.9300231933594
2919,7,18,3654.620105743408
2393,1,5,519.9700126647949
6473,9,28,5885.360137939453
10438,9,33,5733.270053863525
10334,6,16,2955.560070037842
2033,5,9,1449.8500480651855
2129,6,24,4339.430114746094
86,5,9,1469.8700141906738
5730,4,14,2614.700065612793
10988,4,11,2295.6700477600098
809,6,18,3588.4600582122803
12329,11,27,5959.420154571533
8705,3,8,854.8700218200684
6518,7,19,3654.680061340332
10653,8,30,5739.460121154785
7448,6,19,3239.640068054199
8224,5,12,2089.850040435791
2519,6,21,3749.540044784546
7744,7,25,5919.460124969482
4487,7,23,4249.580116271973
9993,7,19,3649.400077819824
10244,4,7,1489.860034942627
7253,4,6,859.8400230407715
5253,2,8,1929.85005569458
5786,5,15,2739.590061187744
9459,10,30,5238.430118560791
8700,5,12,2517.7100219726562
6738,6,21,4011.690076828003
6794,3,12,2069.700023651123
9175,5,13,2399.660041809082
8505,4,9,1649.880027770996
9306,4,12,1761.8400440216064
12358,7,19,3514.6700897216797
6217,4,12,2794.6800804138184
5234,9,26,4636.460090637207
6566,7,23,4561.590106964111
1430,6,24,5084.590089797974
571,2,2,359.9700126647949
1586,3,11,2579.66007232666
544,4,13,2639.6000442504883
4404,7,22,4194.34005355835
5120,6,20,4229.580101013184
4211,3,9,1969.670036315918
3005,5,17,3734.5100746154785
8319,3,7,1399.9100341796875
170,4,12,1974.7900466918945
1863,6,24,3279.6000804901123
7581,4,9,2061.860065460205
12301,8,23,5119.600135803223
1718,4,12,1620.920021057129
9711,3,10,1879.7800254821777
5948,7,11,2339.6900482177734
2552,3,14,3043.6600303649902
7751,5,16,3299.6600646972656
436,5,22,4819.570087432861
7258,4,16,3983.5900650024414
10159,4,14,2749.7200355529785
10194,7,22,4625.3600730896
11705,7,18,3585.660068511963
5951,8,25,4238.240058898926
3967,2,3,354.9700107574463
2851,11,32,7037.360206604004
6218,3,9,1819.8200454711914
3969,6,19,3248.4600410461426
7404,3,7,1429.8900451660156
6213,12,32,6223.230142593384
9967,5,21,5129.550102233887
2343,3,7,1349.900032043457
9951,3,10,1879.7700576782227
10018,6,20,4389.520092010498
148,3,9,2009.7300415039062
636,7,18,3269.560043334961
10567,5,19,4969.53010559082
2980,5,18,3349.6100730895996
9085,5,12,2743.750045776367
4930,10,26,5669.310131072998
2636,6,19,3919.4200706481934
5505,5,20,4121.410062789917
6655,3,10,1659.8000259399414
10472,8,24,4087.4600677490234
1491,4,8,1512.8300342559814
8153,5,16,2987.760076522827
3932,3,5,1379.9200286865234
5161,4,6,579.9300193786621
442,8,21,4039.5100593566895
9441,5,15,3064.730073928833
2475,6,21,4490.620121002197
11472,5,11,2629.7700538635254
11081,7,19,4089.520088195801
1421,3,8,1649.880039215088
11777,7,26,5309.410129547119
2164,6,18,3414.580078125
2385,6,12,2384.710048675537
3439,5,17,2914.5800800323486
2088,5,14,3109.660068511963
4352,5,17,3034.6900520324707
10149,7,19,3854.420063018799
11195,6,19,3009.6800384521484
2209,4,13,2234.6800289154053
1195,5,17,3949.5700874328613
5151,4,11,2709.7000579833984
4207,5,12,2339.630027770996
3990,4,11,2509.680030822754
2993,5,14,3599.640068054199
1745,6,21,4299.600120544434
5101,3,3,394.95001220703125
3663,2,6,1279.7700119018555
11192,5,12,2049.740032196045
8556,4,16,2377.700023651123
11949,3,8,1724.8300247192383
4584,5,17,3409.7100715637207
5804,5,20,3614.590076446533
2142,4,12,2629.7800369262695
7302,5,15,3169.7800788879395
942,5,17,3379.4700469970703
10736,4,6,1269.9100379943848
7417,10,36,6984.180177688599
11378,10,38,7034.160140991211
2309,6,20,3182.4900512695312
12187,7,21,4549.560089111328
6718,4,10,1849.8300285339355
3245,4,7,1529.800033569336
12338,5,16,3269.6500663757324
10593,4,16,3449.5900707244873
5257,6,18,2839.6300258636475
7284,2,3,1099.9200134277344
4003,4,11,2014.8300399780273
1163,3,8,1889.7400436401367
6130,8,24,6104.410120010376
2818,4,17,3529.540050506592
2731,7,21,4089.4600677490234
5772,6,13,2869.740058898926
1321,3,4,509.9100036621094
5367,8,20,3977.5000762939453
6709,5,16,3139.4500312805176
10526,6,11,1859.8000259399414
1902,7,18,3564.5800552368164
3796,3,9,2179.7900466918945
6902,4,13,2919.540065765381
11606,8,27,5176.410097122192
5284,6,16,2299.5800380706787
4306,7,19,3359.670066833496
9571,6,18,3455.6101112365723
4406,8,25,5704.390132904053
3495,4,12,2329.660057067871
388,7,23,5309.490146636963
7035,4,10,1859.800033569336
11481,7,12,2489.800064086914
8381,7,24,4501.490058898926
10386,9,21,4014.3000564575195
5207,7,25,5584.480112075806
10773,2,5,929.9300079345703
1749,7,22,3599.4400634765625
2056,5,16,4074.5900955200195
1442,2,6,1179.7900161743164
3642,2,5,815.8300132751465
7665,2,6,1379.870044708252
11073,5,20,4564.410110473633
3136,6,24,5578.3300857543945
3018,3,9,2099.8000450134277
6050,9,36,6940.100063323975
9659,6,16,3949.7101135253906
3383,6,20,4219.530052185059
4107,5,17,4273.6201248168945
341,9,37,7516.020137786865
10274,4,9,1701.8400382995605
10139,5,19,3969.640090942383
10260,3,10,1889.5000267028809
1994,5,13,1971.7200393676758
5127,6,18,3989.460048675537
6123,4,12,2879.7700424194336
507,4,9,2229.770046234131
1274,5,18,3849.730068206787
3913,4,12,2720.7200260162354
11820,2,10,1539.6500244140625
10683,6,18,3017.6200561523438
4743,6,17,3059.530017852783
5670,4,12,2369.420009613037
683,4,13,2509.740026473999
1638,4,11,2121.810022354126
6196,4,10,1679.7900314331055
5271,8,23,4003.5000762939453
131,3,11,1623.7100067138672
5704,6,19,4249.480079650879
12195,7,22,4509.3900718688965
1765,9,25,4492.410039901733
10416,6,17,3669.6800842285156
4809,4,10,1994.7800483703613
9372,4,18,3554.6500549316406
2483,6,15,3049.7400817871094
1514,4,14,2849.7200565338135
2274,2,10,2007.7300415039062
6544,3,5,1599.8000411987305
4196,7,17,2589.6400508880615
10689,5,17,3617.6800651550293
10731,7,23,3877.530097961426
10565,5,15,3009.7100563049316
12334,7,19,3958.750062942505
5220,7,19,3844.520076751709
5026,6,14,3309.730079650879
11410,4,13,2067.750036239624
464,5,13,2095.7300186157227
10896,5,18,3503.640064239502
7060,7,29,6128.2901039123535
11526,6,20,4224.3500900268555
2513,5,13,2586.830051422119
6679,3,6,893.9400062561035
7406,6,15,2799.7100524902344
2772,3,10,1953.7600555419922
11451,4,11,2009.7700233459473
3947,5,20,4277.440052032471
2638,5,15,3209.690040588379
6787,5,17,3719.650077819824
9287,5,18,3917.6700859069824
10947,3,9,1969.8500480651855
7670,12,39,7049.320167541504
4408,5,12,2609.6700477600098
6220,4,10,2494.6300354003906
11865,5,9,2129.7900390625
4147,7,22,4385.5800132751465
5740,3,11,2437.740047454834
1552,2,6,1499.8500366210938
10708,3,7,1849.840045928955
306,4,9,2165.7000312805176
7653,4,7,1263.8700218200684
1111,6,18,2974.5700664520264
2920,4,11,1929.8400382995605
6337,6,19,3824.6900939941406
554,6,14,3009.740077972412
1782,8,30,5979.180107116699
10619,3,12,1884.720027923584
2143,5,12,1909.690040588379
5091,5,21,3944.400074005127
9773,7,16,2859.670051574707
3697,5,15,2444.7100582122803
2303,7,28,6219.190078735352
2293,3,5,1329.9200286865234
6325,4,13,2769.7200469970703
6620,6,16,3649.700080871582
10863,5,15,2939.720039367676
7766,3,10,1979.7600402832031
5368,4,15,2729.6400604248047
543,4,15,3759.62003326416
5003,5,11,2148.8100509643555
3351,4,10,1619.8600425720215
5110,4,14,2579.6000213623047
3641,7,21,3985.4500579833984
1923,4,14,2108.660041809082
7428,5,14,3139.6300735473633
4596,10,28,5834.200122833252
3635,9,28,5949.4501304626465
11695,6,14,2579.6500663757324
9584,6,17,3259.6400718688965
5559,7,22,4354.520092010498
4563,7,18,3977.410110473633
4524,4,9,1849.6199951171875
5012,7,20,4629.620086669922
4175,6,14,3039.610061645508
621,3,7,1139.7600212097168
893,4,12,2375.6600494384766
6229,12,28,5235.31005859375
6466,7,14,3159.6700744628906
7946,4,10,2059.750045776367
4648,3,9,1839.8100280761719
1627,9,26,5285.200096130371
9265,5,16,3849.670066833496
10654,1,4,989.9100303649902
10383,4,13,1855.730037689209
7527,4,11,1657.7000274658203
8016,8,26,6259.4001388549805
4519,2,7,1309.7700271606445
82,4,15,2674.5400409698486
10486,4,12,2469.830066680908
6265,7,13,2589.8300704956055
10663,4,11,1841.7100219726562
5139,4,15,3446.7000789642334
6248,10,27,4139.350057601929
11492,9,26,5304.370121002197
4748,2,7,1449.830005645752
495,5,16,2929.6700744628906
6569,4,16,3737.460060119629
4370,3,10,1919.6800155639648
8911,5,13,2174.6700344085693
8059,4,13,2485.7900733947754
7229,4,14,2319.81005859375
6273,2,6,1209.8900299072266
8081,5,10,1709.7900314331055
10871,3,5,649.9100151062012
3223,6,19,3789.4200477600098
218,4,13,2549.8600540161133
6430,9,27,5541.2301025390625
4374,6,24,3296.4200553894043
7316,6,22,5419.450107574463
5390,5,9,1509.8200340270996
5388,8,22,4829.450092315674
10282,4,17,3649.5600547790527
11517,6,15,3381.6200847625732
12415,4,13,2429.620029449463
5582,12,31,7081.340114593506
4464,8,28,5439.500133514404
7000,7,21,3929.630084991455
7050,9,29,5329.350109100342
4517,10,33,6119.380096435547
4853,5,6,1459.8900337219238
7882,4,13,2469.610034942627
2203,5,11,1144.800012588501
10024,3,14,2869.630058288574
10977,6,16,3209.6500396728516
2008,5,17,2957.5300369262695
11711,5,20,4295.550075531006
9522,3,9,1719.8200302124023
1634,5,17,3951.6300926208496
6855,2,5,589.9300231933594
7783,7,18,2944.760051727295
3037,5,15,2609.8300552368164
2174,6,20,4369.480083465576
997,6,18,4144.370086669922
11100,3,11,1999.7800521850586
2193,6,22,4501.350088119507
2301,8,23,4569.440086364746
3211,3,10,1779.8700523376465
9709,6,17,3714.610061645508
11188,3,8,1935.7500305175781
2491,3,6,917.8899974822998
1978,5,11,1477.8000297546387
7207,3,9,2049.830041885376
2327,4,12,1734.7400398254395
12094,10,28,6159.410137176514
16,6,17,2349.7700271606445
376,7,26,4887.380100250244
5824,7,25,5333.540100097656
330,4,13,2309.7800369262695
11859,3,13,2213.5900230407715
236,4,15,3779.6400833129883
9829,3,11,1607.720027923584
2668,5,18,4259.640077590942
8656,5,16,3271.6000423431396
3438,6,14,2688.590051651001
3984,5,16,2881.650074005127
758,5,16,3089.620071411133
9721,9,26,4929.430099487305
2351,4,7,1309.800033569336
3962,3,8,1369.8500366210938
5145,8,19,4439.5000648498535
11419,5,17,3309.6800842285156
9762,3,9,2149.60001373291
11249,4,11,2389.6400718688965
11590,2,10,1959.800064086914
7521,4,8,1569.8400115966797
870,7,24,4324.490074157715
2394,6,19,3369.650077819824
1182,6,12,2719.670051574707
362,1,5,1079.9200325012207
580,3,4,429.9200134277344
9069,5,12,2579.760055541992
964,5,17,3741.520050048828
440,6,17,4404.590089797974
12110,4,9,1339.8400268554688
999,4,16,2769.630054473877
12213,5,20,5074.460105895996
5428,5,15,3394.660087585449
5200,7,26,5679.240070343018
11343,6,11,2339.6000442504883
8093,5,9,1501.83003616333
5420,3,8,1039.8700218200684
5031,3,7,1344.8100090026855
10924,2,4,1349.8500366210938
2384,10,29,5412.290090560913
12269,5,17,2889.5400390625
11525,5,16,2577.570053100586
1250,5,13,2539.7500381469727
3951,6,18,4269.430080413818
10929,5,15,3259.570037841797
6237,6,18,3517.6800689697266
995,4,7,1519.8300437927246
2336,6,19,3339.6900749206543
3152,2,7,1249.8200378417969
11316,8,15,3149.6300506591797
154,8,30,6889.3601722717285
12222,4,16,3369.5600929260254
9425,5,14,3394.610059738159
11942,5,14,2739.58003616333
11640,3,8,1289.7400093078613
6272,3,8,1709.8400344848633
5674,8,26,4206.360080718994
5198,8,23,4865.320104598999
6140,6,17,3239.6100425720215
9747,5,18,3269.400058746338
7801,2,6,1249.8000259399414
9251,6,14,2647.8100624084473
10313,4,15,2674.780044555664
12264,4,9,2157.7700424194336
5106,4,13,2288.7800636291504
12090,3,8,1509.7300262451172
12014,6,22,3906.6900959014893
10020,4,11,2369.7100524902344
5423,7,21,4033.560070037842
8797,3,8,1399.8500366210938
8754,8,28,4884.420120239258
11392,3,5,765.8400115966797
4135,3,6,1075.8600234985352
1852,4,15,2449.64005279541
277,5,18,3447.7000885009766
9996,7,15,2699.5200233459473
10647,3,10,2639.7800331115723
11665,6,21,4279.5800704956055
7333,7,20,4504.550088882446
1021,6,19,4159.630100250244
5968,3,4,1034.9200286865234
9817,5,17,3529.6500816345215
8747,5,17,3929.6700477600098
2252,8,26,5126.32008934021
8885,5,17,3401.6400718688965
8012,8,30,5849.340084075928
3956,3,8,2169.680046081543
4627,9,31,6604.360134124756
1976,4,10,1684.8000411987305
1744,6,15,2759.690055847168
8661,4,11,2148.680019378662
10116,5,12,2809.6900634765625
8825,3,5,1019.8700332641602
8795,1,2,399.9400100708008
3901,6,18,3132.5900650024414
8499,8,23,4635.410087585449
6635,9,26,4064.350046157837
10872,7,14,3189.500068664551
664,12,39,8394.260208129883
2810,4,13,2389.660041809082
1484,3,12,2239.640022277832
5790,5,11,1904.7900428771973
6195,8,22,3724.670063018799
5959,4,14,3154.6300735473633
1908,9,24,4001.560104370117
9660,5,18,4099.590106964111
8601,3,7,1429.8600387573242
6706,5,13,2689.690055847168
2942,6,18,5189.640098571777
4072,5,16,3404.5200233459473
1400,4,10,1959.7200355529785
9460,3,10,2179.750030517578
1832,6,25,5447.340076446533
3043,3,8,1919.8500480651855
